external_id,name,group_name,subgroup_name,category_name,serving_qty,serving_unit,calories_kcal,protein_g,carbs_g,fat_g,source_url
168201,"Apples, raw, red delicious, with skin (Includes foods for USDA's Food Distribution Program)",Fruits,,Fruits and Fruit Juices,100,g,59.0,0.27,14.1,0.2,https://fdc.nal.usda.gov/fdc-app.html#/food-details/168201/nutrients
171688,"Apples, raw, with skin (Includes foods for USDA's Food Distribution Program)",Fruits,,Fruits and Fruit Juices,100,g,52.0,0.26,13.8,0.17,https://fdc.nal.usda.gov/fdc-app.html#/food-details/171688/nutrients
171689,"Apples, raw, without skin",Fruits,,Fruits and Fruit Juices,100,g,48.0,0.27,12.8,0.13,https://fdc.nal.usda.gov/fdc-app.html#/food-details/171689/nutrients
173928,"Apples, raw, without skin, cooked, boiled",Fruits,,Fruits and Fruit Juices,100,g,53.0,0.26,13.6,0.36,https://fdc.nal.usda.gov/fdc-app.html#/food-details/173928/nutrients
173929,"Apples, raw, without skin, cooked, microwave",Fruits,,Fruits and Fruit Juices,100,g,56.0,0.28,14.4,0.42,https://fdc.nal.usda.gov/fdc-app.html#/food-details/173929/nutrients
167773,"Applesauce, canned, sweetened, with salt",Fruits,,Fruits and Fruit Juices,100,g,76.0,0.18,19.9,0.18,https://fdc.nal.usda.gov/fdc-app.html#/food-details/167773/nutrients
171696,"Applesauce, canned, sweetened, without salt",Fruits,,Fruits and Fruit Juices,100,g,68.0,0.16,17.5,0.17,https://fdc.nal.usda.gov/fdc-app.html#/food-details/171696/nutrients
167772,"Applesauce, canned, unsweetened, with added ascorbic acid",Fruits,,Fruits and Fruit Juices,100,g,42.0,0.17,11.3,0.1,https://fdc.nal.usda.gov/fdc-app.html#/food-details/167772/nutrients
171695,"Applesauce, canned, unsweetened, without added ascorbic acid (Includes foods for USDA's Food Distribution Program)",Fruits,,Fruits and Fruit Juices,100,g,42.0,0.17,11.3,0.1,https://fdc.nal.usda.gov/fdc-app.html#/food-details/171695/nutrients
171704,"Apricot nectar, canned, with added ascorbic acid",Fruits,,Fruits and Fruit Juices,100,g,56.0,0.17,13.6,0.45,https://fdc.nal.usda.gov/fdc-app.html#/food-details/171704/nutrients
171701,"Apricots, canned, extra heavy syrup pack, without skin, solids and liquids",Fruits,,Fruits and Fruit Juices,100,g,96.0,0.55,24.8,0.04,https://fdc.nal.usda.gov/fdc-app.html#/food-details/171701/nutrients
173938,"Apricots, canned, extra light syrup pack, with skin, solids and liquids (Includes foods for USDA's Food Distribution Program)",Fruits,,Fruits and Fruit Juices,100,g,49.0,0.6,12.5,0.1,https://fdc.nal.usda.gov/fdc-app.html#/food-details/173938/nutrients
171699,"Apricots, canned, heavy syrup pack, with skin, solids and liquids",Fruits,,Fruits and Fruit Juices,100,g,83.0,0.53,21.5,0.08,https://fdc.nal.usda.gov/fdc-app.html#/food-details/171699/nutrients
171700,"Apricots, canned, heavy syrup pack, without skin, solids and liquids",Fruits,,Fruits and Fruit Juices,100,g,83.0,0.51,21.4,0.09,https://fdc.nal.usda.gov/fdc-app.html#/food-details/171700/nutrients
167768,"Apricots, canned, heavy syrup, drained",Fruits,,Fruits and Fruit Juices,100,g,83.0,0.64,21.3,0.11,https://fdc.nal.usda.gov/fdc-app.html#/food-details/167768/nutrients
